id,microbial_group,indicator_or_pathogen,microorganism_common_name,units,molecular_or_culture,authors,bib_id,location_comment,location,country,matrix,technology,year_published,initial_concentration,final_concentration ,light_conditions,temperature_celsius,light_intensity_watts_per_square_meter,pH,moisture_content_percent,additive,experiment_id,time_days,log10_reduction,imputed
1069,Bacteria,Indicator,Bacteroidales CF128,,Molecular,Walters and Field (2009),9709,,"Corvallis, Oregon",United States,Freshwater,None,,1.01E+00,2.34E-03,Light,13,NA,6.67,NA,NA,126,3.93431,-2.64,pH
1070,Bacteria,Indicator,Bacteroidales CF128,,Molecular,Walters and Field (2009),9709,,"Corvallis, Oregon",United States,Freshwater,None,,1.01E+00,8.67E-07,Light,13,NA,6.87,NA,NA,126,4.93,-6.07,pH
1071,Bacteria,Indicator,Bacteroidales CF128,,Molecular,Walters and Field (2009),9709,,"Corvallis, Oregon",United States,Freshwater,None,,1.01E+00,4.05E-05,Light,13,NA,7.4,NA,NA,126,7.97,-4.4,pH
1072,Bacteria,Indicator,Bacteroidales CF128,,Molecular,Walters and Field (2009),9709,,"Corvallis, Oregon",United States,Freshwater,None,,1.01E+00,6.11E-10,Light,13,NA,7.4,NA,NA,126,9.99,-9.22,pH
1073,Bacteria,Indicator,Bacteroidales CF128,,Molecular,Walters and Field (2009),9709,,"Corvallis, Oregon",United States,Freshwater,None,,1.01E+00,3.69E-07,Light,13,NA,7.35,NA,NA,126,12,-6.44,pH
1074,Bacteria,Indicator,Bacteroidales CF128,,Molecular,Walters and Field (2009),9709,,"Corvallis, Oregon",United States,Freshwater,None,,1.01E+00,5.75E-02,Light,13,NA,5.93,NA,NA,126,14,-1.25,pH
d1,Helminth,Pathogen,Ascaris,viable eggs/g TS,Microscopy,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,90,90,Dark,29.5,NA,11.28,12.3,Lime,127,1,0,
d2,Helminth,Pathogen,Ascaris,viable eggs/g TS,Microscopy,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,90,70,Dark,29.5,NA,11.4,5.99,Lime,127,10,0.11,
d3,Helminth,Pathogen,Ascaris,viable eggs/g TS,Microscopy,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,90,34,Dark,29.5,NA,9.85,3.94,Lime,127,20,0.42,
d4,Helminth,Pathogen,Ascaris,viable eggs/g TS,Microscopy,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,90,1,Dark,29.5,NA,9.33,2.84,Lime,127,30,1.95,
d5,Helminth,Pathogen,Ascaris,viable eggs/g TS,Microscopy,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,90,1,Dark,29.5,NA,9.22,1.66,Lime,127,40,1.95,
d6,Helminth,Pathogen,Ascaris,viable eggs/g TS,Microscopy,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,90,88,Dark,29.5,NA,8.97,11.51,Ash,128,1,0.01,
d7,Helminth,Pathogen,Ascaris,viable eggs/g TS,Microscopy,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,90,76,Dark,29.5,NA,8.97,5.67,Ash,128,10,0.07,
d8,Helminth,Pathogen,Ascaris,viable eggs/g TS,Microscopy,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,90,27,Dark,29.5,NA,9.44,3.39,Ash,128,20,0.52,
d9,Helminth,Pathogen,Ascaris,viable eggs/g TS,Microscopy,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,90,1,Dark,29.5,NA,9.37,2.13,Ash,128,30,1.95,
d10,Helminth,Pathogen,Ascaris,viable eggs/g TS,Microscopy,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,90,1,Dark,29.5,NA,9.45,1.18,Ash,128,40,1.95,
d11,Helminth,Pathogen,Ascaris,viable eggs/g TS,Microscopy,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,90,91,Dark,29.5,NA,7.3,10.33,Soil,129,1,0,
d12,Helminth,Pathogen,Ascaris,viable eggs/g TS,Microscopy,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,90,87,Dark,29.5,NA,8.02,6.15,Soil,129,10,0.01,
d13,Helminth,Pathogen,Ascaris,viable eggs/g TS,Microscopy,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,90,82,Dark,29.5,NA,7.69,4.49,Soil,129,20,0.04,
d14,Helminth,Pathogen,Ascaris,viable eggs/g TS,Microscopy,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,90,10,Dark,29.5,NA,7.93,3,Soil,129,30,0.95,
d15,Helminth,Pathogen,Ascaris,viable eggs/g TS,Microscopy,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,90,9,Dark,29.5,NA,7.78,1.66,Soil,129,40,1,
d16,Helminth,Pathogen,Ascaris,viable eggs/g TS,Microscopy,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,100,100,Dark,29.5,NA,6.54,15.13,None,130,1,0,
d17,Helminth,Pathogen,Ascaris,viable eggs/g TS,Microscopy,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,100,92,Dark,29.5,NA,8.14,11.74,None,130,10,0.04,
d18,Helminth,Pathogen,Ascaris,viable eggs/g TS,Microscopy,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,100,84,Dark,29.5,NA,7.84,9.62,None,130,20,0.08,
d19,Helminth,Pathogen,Ascaris,viable eggs/g TS,Microscopy,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,100,36,Dark,29.5,NA,7.7,6.31,None,130,30,0.44,
d20,Helminth,Pathogen,Ascaris,viable eggs/g TS,Microscopy,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,100,18,Dark,29.5,NA,7.48,3.07,None,130,40,0.74,
d21,Bacteria,Indicator,Fecal Coliforms,MPN/g TS,Culture,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,895740.6839,14.64074785,Dark,29.5,NA,11.28,12.3,Lime,131,1,4.79,
d22,Bacteria,Indicator,Fecal Coliforms,MPN/g TS,Culture,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,895740.6839,14.03290002,Dark,29.5,NA,11.4,5.99,Lime,131,10,4.81,
d23,Bacteria,Indicator,Fecal Coliforms,MPN/g TS,Culture,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,895740.6839,10.77370004,Dark,29.5,NA,9.85,3.94,Lime,131,20,4.92,
d24,Bacteria,Indicator,Fecal Coliforms,MPN/g TS,Culture,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,895740.6839,8.497198896,Dark,29.5,NA,9.33,2.84,Lime,131,30,5.02,
d25,Bacteria,Indicator,Fecal Coliforms,MPN/g TS,Culture,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,895740.6839,6.862476891,Dark,29.5,NA,9.22,1.66,Lime,131,40,5.12,
d26,Bacteria,Indicator,Fecal Coliforms,MPN/g TS,Culture,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,895740.6839,737596.7594,Dark,29.5,NA,8.97,11.51,Ash,132,1,0.08,
d27,Bacteria,Indicator,Fecal Coliforms,MPN/g TS,Culture,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,895740.6839,8452.379733,Dark,29.5,NA,8.97,5.67,Ash,132,10,2.03,
d28,Bacteria,Indicator,Fecal Coliforms,MPN/g TS,Culture,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,895740.6839,981.0198613,Dark,29.5,NA,9.44,3.39,Ash,132,20,2.96,
d29,Bacteria,Indicator,Fecal Coliforms,MPN/g TS,Culture,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,895740.6839,1.015825694,Dark,29.5,NA,9.37,2.13,Ash,132,30,5.95,
d30,Bacteria,Indicator,Fecal Coliforms,MPN/g TS,Culture,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,895740.6839,0.765383103,Dark,29.5,NA,9.45,1.18,Ash,132,40,6.07,
d31,Bacteria,Indicator,Fecal Coliforms,MPN/g TS,Culture,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,1070603.848,881389.7589,Dark,29.5,NA,7.3,10.33,Soil,133,1,0.08,
d32,Bacteria,Indicator,Fecal Coliforms,MPN/g TS,Culture,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,1070603.848,725780.0061,Dark,29.5,NA,8.02,6.15,Soil,133,10,0.17,
d33,Bacteria,Indicator,Fecal Coliforms,MPN/g TS,Culture,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,1070603.848,714152.2355,Dark,29.5,NA,7.69,4.49,Soil,133,20,0.18,
d34,Bacteria,Indicator,Fecal Coliforms,MPN/g TS,Culture,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,1070603.848,90587.23419,Dark,29.5,NA,7.93,3,Soil,133,30,1.07,
d35,Bacteria,Indicator,Fecal Coliforms,MPN/g TS,Culture,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,1070603.848,81559.71509,Dark,29.5,NA,7.78,1.66,Soil,133,40,1.12,
d36,Bacteria,Indicator,Fecal Coliforms,MPN/g TS,Culture,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,1070603.848,1151309.266,Dark,29.5,NA,6.54,15.13,None,134,1,-0.03,
d37,Bacteria,Indicator,Fecal Coliforms,MPN/g TS,Culture,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,1070603.848,1036342.718,Dark,29.5,NA,8.14,11.74,None,134,10,0.01,
d38,Bacteria,Indicator,Fecal Coliforms,MPN/g TS,Culture,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,1070603.848,932646.3609,Dark,29.5,NA,7.84,9.62,None,134,20,0.06,
d39,Bacteria,Indicator,Fecal Coliforms,MPN/g TS,Culture,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,1070603.848,839514.8835,Dark,29.5,NA,7.7,6.31,None,134,30,0.11,
d40,Bacteria,Indicator,Fecal Coliforms,MPN/g TS,Culture,Endale et al.(2012),,Laboratory-based study,Bishoftu,Ethiopia,Fecal sludge,Dry toilet,2012,1070603.848,691143.1372,Dark,29.5,NA,7.48,3.07,None,134,40,0.19,
d41,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,5991616.388,Dark,22,NA,7.64,8,Oyster shells,135,6,-0.78,
d42,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,32778547.12,Dark,22,NA,7.64,8,Oyster shells,135,14,-1.52,
d43,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,14542932.89,Dark,22,NA,7.64,8,Oyster shells,135,22,-1.16,
d44,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,5395697.578,Dark,22,NA,7.64,8,Oyster shells,135,30,-0.73,
d45,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,1273083.824,Dark,22,NA,7.64,8,Oyster shells,135,43,-0.1,
d46,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,29016.96594,Dark,22,NA,7.64,8,Oyster shells,135,64,1.54,
d47,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,1489.51678,Dark,22,NA,7.64,8,Oyster shells,135,78,2.83,
d48,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,1.122664345,Dark,22,NA,7.64,8,Oyster shells,135,99,5.95,
d49,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,5008497.946,Dark,22,NA,8.61,17,Oyster shells and ash,136,5,-0.7,
d50,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,115067850.4,Dark,22,NA,8.61,17,Oyster shells and ash,136,14,-2.06,
d51,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,114484581.3,Dark,22,NA,8.61,17,Oyster shells and ash,136,22,-2.06,
d52,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,29674635.97,Dark,22,NA,8.61,17,Oyster shells and ash,136,29,-1.47,
d53,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,4490130.878,Dark,22,NA,8.61,17,Oyster shells and ash,136,36,-0.65,
d54,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,161687.7062,Dark,22,NA,8.61,17,Oyster shells and ash,136,44,0.79,
d55,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,877319.3335,Dark,22,NA,8.61,17,Oyster shells and ash,136,54,0.06,
d56,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,5718.545751,Dark,22,NA,8.61,17,Oyster shells and ash,136,79,2.24,
d57,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,31.0309306,Dark,22,NA,8.61,17,Oyster shells and ash,136,100,4.51,
d58,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,9381286.515,Dark,22,NA,8.35,44,Oyster shells and ash,137,7,-0.97,
d59,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,46918876.05,Dark,22,NA,8.35,44,Oyster shells and ash,137,14,-1.67,
d60,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,73075921.4,Dark,22,NA,8.35,44,Oyster shells and ash,137,23,-1.86,
d61,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,4510357.85,Dark,22,NA,8.35,44,Oyster shells and ash,137,29,-0.65,
d62,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,1278321.225,Dark,22,NA,8.35,44,Oyster shells and ash,137,37,-0.11,
d63,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,86288.31731,Dark,22,NA,8.35,44,Oyster shells and ash,137,44,1.06,
d64,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,326.9892687,Dark,22,NA,8.35,44,Oyster shells and ash,137,65,3.49,
d65,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,31.45224138,Dark,22,NA,8.35,44,Oyster shells and ash,137,79,4.5,
d66,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,1.228034591,Dark,22,NA,8.35,44,Oyster shells and ash,137,100,5.91,
d67,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,4182602.57,Dark,22,NA,6.85,9,None,138,7,-0.62,
d68,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,14619876.37,Dark,22,NA,6.85,9,None,138,14,-1.16,
d69,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,196115536.3,Dark,22,NA,6.85,9,None,138,22,-2.29,
d70,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,79607191.04,Dark,22,NA,6.85,9,None,138,29,-1.9,
d71,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,113460057.7,Dark,22,NA,6.85,9,None,138,36,-2.05,
d72,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,22469773.78,Dark,22,NA,6.85,9,None,138,43,-1.35,
d73,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,10813624.88,Dark,22,NA,6.85,9,None,138,65,-1.03,
d74,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,7484095.144,Dark,22,NA,6.85,9,None,138,79,-0.87,
d75,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,7385292.491,Dark,22,NA,6.85,9,None,138,100,-0.87,
d76,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,8662249.727,Dark,22,NA,6.85,9,None,138,131,-0.94,
d77,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,27534398.91,Dark,22,NA,7.68,74,None,139,6,-1.44,
d78,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,51322594.14,Dark,22,NA,7.68,74,None,139,14,-1.71,
d79,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,35659397.41,Dark,22,NA,7.68,74,None,139,23,-1.55,
d80,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,79622718.26,Dark,22,NA,7.68,74,None,139,29,-1.9,
d81,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,8411987.138,Dark,22,NA,7.68,74,None,139,37,-0.92,
d82,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,1643604.797,Dark,22,NA,7.68,74,None,139,65,-0.22,
d83,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,555091.6571,Dark,22,NA,7.68,74,None,139,79,0.26,
d84,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,8078.979386,Dark,22,NA,7.68,74,None,139,100,2.09,
d85,Bacteria,Pathogen,Enterococcus faecalis,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,1000000,127.7931278,Dark,22,NA,7.68,74,None,139,131,3.89,
d86,Bacteria,Pathogen,Salmonella enterica  Typhimurium,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,10000000,12777032.52,Dark,22,NA,7.93,67,Oyster shells,140,6,-0.11,
d87,Bacteria,Pathogen,Salmonella enterica  Typhimurium,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,10000000,4592445.383,Dark,22,NA,7.93,67,Oyster shells,140,13,0.34,
d88,Bacteria,Pathogen,Salmonella enterica  Typhimurium,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,10000000,10253.44958,Dark,22,NA,7.93,67,Oyster shells,140,21,2.99,
d89,Bacteria,Pathogen,Salmonella enterica  Typhimurium,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,10000000,228.5413035,Dark,22,NA,7.93,67,Oyster shells,140,28,4.64,
d90,Bacteria,Pathogen,Salmonella enterica  Typhimurium,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,10000000,1.965209252,Dark,22,NA,7.93,67,Oyster shells,140,36,6.71,
d91,Bacteria,Pathogen,Salmonella enterica  Typhimurium,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,10000000,12790269.63,Dark,22,NA,8.13,59,Oyster shells and ash,141,6,-0.11,
d92,Bacteria,Pathogen,Salmonella enterica  Typhimurium,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,10000000,12905594.05,Dark,22,NA,8.13,59,Oyster shells and ash,141,14,-0.11,
d93,Bacteria,Pathogen,Salmonella enterica  Typhimurium,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,10000000,111089.2411,Dark,22,NA,8.13,59,Oyster shells and ash,141,22,1.95,
d94,Bacteria,Pathogen,Salmonella enterica  Typhimurium,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,10000000,1.034410521,Dark,22,NA,8.13,59,Oyster shells and ash,141,30,6.99,
d95,Bacteria,Pathogen,Salmonella enterica  Typhimurium,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,10000000,12777032.52,Dark,22,NA,8.37,64,Oyster shells and ash,142,6,-0.11,
d96,Bacteria,Pathogen,Salmonella enterica  Typhimurium,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,10000000,4593.434204,Dark,22,NA,8.37,64,Oyster shells and ash,142,14,3.34,
d97,Bacteria,Pathogen,Salmonella enterica  Typhimurium,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,10000000,3374.831546,Dark,22,NA,8.37,64,Oyster shells and ash,142,22,3.47,
d98,Bacteria,Pathogen,Salmonella enterica  Typhimurium,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,10000000,16.64609236,Dark,22,NA,8.37,64,Oyster shells and ash,142,29,5.78,
d99,Bacteria,Pathogen,Salmonella enterica  Typhimurium,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,10000000,4205445.411,Dark,22,NA,6.85,9,None,143,6,0.38,
d100,Bacteria,Pathogen,Salmonella enterica  Typhimurium,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,10000000,3652932.102,Dark,22,NA,6.85,9,None,143,22,0.44,
d101,Bacteria,Pathogen,Salmonella enterica  Typhimurium,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,10000000,131155.6488,Dark,22,NA,6.85,9,None,143,28,1.88,
d102,Bacteria,Pathogen,Salmonella enterica  Typhimurium,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,10000000,12210.49584,Dark,22,NA,6.85,9,None,143,36,2.91,
d103,Bacteria,Pathogen,Salmonella enterica  Typhimurium,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,10000000,5697.607133,Dark,22,NA,6.85,9,None,143,64,3.24,
d104,Bacteria,Pathogen,Salmonella enterica  Typhimurium,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,10000000,5346.946024,Dark,22,NA,6.85,9,None,143,78,3.27,
d105,Bacteria,Pathogen,Salmonella enterica  Typhimurium,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,10000000,2367.424839,Dark,22,NA,6.85,9,None,143,130,3.63,
d106,Bacteria,Pathogen,Salmonella enterica  Typhimurium,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,10000000,930309.5946,Dark,22,NA,7.68,74,None,144,6,1.03,
d107,Bacteria,Pathogen,Salmonella enterica  Typhimurium,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,10000000,4592445.383,Dark,22,NA,7.68,74,None,144,13,0.34,
d108,Bacteria,Pathogen,Salmonella enterica  Typhimurium,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,10000000,20951.75466,Dark,22,NA,7.68,74,None,144,22,2.68,
d109,Bacteria,Pathogen,Salmonella enterica  Typhimurium,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,10000000,5928.354972,Dark,22,NA,7.68,74,None,144,29,3.23,
d110,Bacteria,Pathogen,Salmonella enterica  Typhimurium,CFU/g,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,10000000,1.041577251,Dark,22,NA,7.68,74,None,144,36,6.98,
d111,Virus,Indicator,Bacteriophage φX,PFU/g ,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,100000,227010.3718,Dark,22,NA,8.59,10,Oyster shells and ash,145,14,-0.36,
d112,Virus,Indicator,Bacteriophage φX,PFU/g ,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,100000,3741.374656,Dark,22,NA,8.59,10,Oyster shells and ash,145,22,1.43,
d113,Virus,Indicator,Bacteriophage φX,PFU/g ,Culture,Magri et al.(2013),,,,,Fecal sludge,Dry toilet,2013,100000,954.0226815,Dark,22,NA,8.59,10,Oyster shells and ash,145,29,2.02,
