,ID,iso,iso3,country,name,population,fr_urban,excreted_urban,excreted_rural
2756,2756,SLB.8_1,SLB,Solomon Islands,Rennell and Bellona,2878482,0.31407083,3.30E+18,7.21E+18
2757,2757,SLB.9_1,SLB,Solomon Islands,Temotu,4157373,0.140608831,2.13E+18,1.30E+19
2758,2758,SLB.10_1,SLB,Solomon Islands,Western,6686020,0.132684329,3.24E+18,2.12E+19
2759,2759,SLE.1_1,SLE,Sierra Leone,Eastern,4408109,0.449710996,7.24E+18,8.85E+18
2760,2760,SLE.2_1,SLE,Sierra Leone,Northern,8264350,0.479001929,1.44E+19,1.57E+19
2761,2761,SLE.3_1,SLE,Sierra Leone,Southern,8461308,0.594603429,1.84E+19,1.25E+19
2762,2762,SLE.4_1,SLE,Sierra Leone,Western,706661,0.127386859,3.29E+17,2.25E+18
2763,2763,SLV.1_1,SLV,El Salvador,Ahuachapán,7012298,0.49409789,1.26E+19,1.29E+19
2764,2764,SLV.2_1,SLV,El Salvador,Cabañas,5590776,0.286269311,5.84E+18,1.46E+19
2765,2765,SLV.3_1,SLV,El Salvador,Chalatenango,6173881,0.093941982,2.12E+18,2.04E+19
2766,2766,SLV.4_1,SLV,El Salvador,Cuscatlán,3900577,0.685989364,9.77E+18,4.47E+18
2767,2767,SLV.5_1,SLV,El Salvador,La Libertad,9349608,0.218064802,7.44E+18,2.67E+19
2768,2768,SLV.6_1,SLV,El Salvador,La Paz,5643933,0.782060523,1.61E+19,4.49E+18
2769,2769,SLV.7_1,SLV,El Salvador,La Unión,7293555,0.827327612,2.20E+19,4.60E+18
2770,2770,SLV.8_1,SLV,El Salvador,Morazán,1689781,0.541859592,3.34E+18,2.83E+18
2771,2771,SLV.9_1,SLV,El Salvador,San Miguel,5650248,0.289223278,5.96E+18,1.47E+19
2772,2772,SLV.10_1,SLV,El Salvador,San Salvador,188757,0.489457142,3.37E+17,3.52E+17
2773,2773,SLV.11_1,SLV,El Salvador,San Vicente,2676944,0.581708142,5.68E+18,4.09E+18
2774,2774,SLV.12_1,SLV,El Salvador,Santa Ana,9038792,0.116098026,3.83E+18,2.92E+19
2775,2775,SLV.13_1,SLV,El Salvador,Sonsonate,193678,0.847745206,5.99E+17,1.08E+17
2776,2776,SLV.14_1,SLV,El Salvador,Usulután,6122772,0.715961951,1.60E+19,6.35E+18
2777,2777,SMR.1_1,SMR,San Marino,Acquaviva,7745279,0.928603081,2.63E+19,2.02E+18
2778,2778,SMR.2_1,SMR,San Marino,Borgo Maggiore,5415187,0.325236597,6.43E+18,1.33E+19
2779,2779,SMR.3_1,SMR,San Marino,Chiesanuova,8559664,0.960352382,3.00E+19,1.24E+18
2780,2780,SMR.4_1,SMR,San Marino,Domagnano,7411868,0.700983639,1.90E+19,8.09E+18
2781,2781,SMR.5_1,SMR,San Marino,Faetano,1614020,0.310183096,1.83E+18,4.06E+18
2782,2782,SMR.6_1,SMR,San Marino,Fiorentino,1649389,0.61410189,3.70E+18,2.32E+18
2783,2783,SMR.7_1,SMR,San Marino,Montegiardino,4516979,0.478025949,7.88E+18,8.61E+18
2784,2784,SMR.8_1,SMR,San Marino,San Marino,7293515,0.817260935,2.18E+19,4.86E+18
2785,2785,SMR.9_1,SMR,San Marino,Serravalle,1110950,0.53111592,2.15E+18,1.90E+18
2786,2786,SOM.1_1,SOM,Somalia,Awdal,9183156,0.280553944,9.40E+18,2.41E+19
2787,2787,SOM.2_1,SOM,Somalia,Bakool,9530925,0.807763929,2.81E+19,6.69E+18
2788,2788,SOM.3_1,SOM,Somalia,Banaadir,4908393,0.466304612,8.35E+18,9.56E+18
2789,2789,SOM.4_1,SOM,Somalia,Bari,4626300,0.207330106,3.50E+18,1.34E+19
2790,2790,SOM.5_1,SOM,Somalia,Bay,9488994,0.680897569,2.36E+19,1.11E+19
2791,2791,SOM.6_1,SOM,Somalia,Galguduud,4623952,0.326129908,5.50E+18,1.14E+19
2792,2792,SOM.7_1,SOM,Somalia,Gedo,7410010,0.326486743,8.83E+18,1.82E+19
2793,2793,SOM.8_1,SOM,Somalia,Hiiraan,9524035,0.015237758,5.30E+17,3.42E+19
2794,2794,SOM.9_1,SOM,Somalia,Jubbada Dhexe,2552553,0.118103172,1.10E+18,8.22E+18
2795,2795,SOM.10_1,SOM,Somalia,Jubbada Hoose,1392463,0.903103251,4.59E+18,4.92E+17
2796,2796,SOM.11_1,SOM,Somalia,Mudug,5450221,0.154224904,3.07E+18,1.68E+19
2797,2797,SOM.12_1,SOM,Somalia,Nugaal,5866752,0.666859349,1.43E+19,7.13E+18
2798,2798,SOM.13_1,SOM,Somalia,Sanaag,4665438,0.641114487,1.09E+19,6.11E+18
2799,2799,SOM.14_1,SOM,Somalia,Shabeellaha Dhexe,7714657,0.51887073,1.46E+19,1.35E+19
2800,2800,SOM.15_1,SOM,Somalia,Shabeellaha Hoose,3439397,0.184411333,2.32E+18,1.02E+19
2801,2801,SOM.16_1,SOM,Somalia,Sool,7706520,0.515546848,1.45E+19,1.36E+19
2802,2802,SOM.17_1,SOM,Somalia,Togdheer,8039439,0.127640372,3.75E+18,2.56E+19
2803,2803,SOM.18_1,SOM,Somalia,Woqooyi Galbeed,5221430,0.055584449,1.06E+18,1.80E+19
2804,2804,SPM.1_1,SPM,Saint Pierre and Miquelon,Miquelon-Langlade,5373934,0.179438403,3.52E+18,1.61E+19
2805,2805,SPM.2_1,SPM,Saint Pierre and Miquelon,Saint-Pierre,5897310,0.519539093,1.12E+19,1.03E+19
2806,2806,SRB.1_1,SRB,Serbia,Borski,8276130,0.346957686,1.05E+19,1.97E+19
2807,2807,SRB.2_1,SRB,Serbia,Braničevski,39070,0.503171204,7.18E+16,7.09E+16
2808,2808,SRB.3_1,SRB,Serbia,Grad Beograd,9600902,0.063511633,2.23E+18,3.28E+19
2809,2809,SRB.4_1,SRB,Serbia,Jablanički,7208679,0.655518514,1.72E+19,9.06E+18
2810,2810,SRB.5_1,SRB,Serbia,Južno-Bački,9566680,0.519460319,1.81E+19,1.68E+19
2811,2811,SRB.6_1,SRB,Serbia,Južno-Banatski,3884657,0.470165361,6.67E+18,7.51E+18
2812,2812,SRB.7_1,SRB,Serbia,Kolubarski,213938,0.95243234,7.44E+17,3.71E+16
2813,2813,SRB.8_1,SRB,Serbia,Mačvanski,6386321,0.780986088,1.82E+19,5.11E+18
2814,2814,SRB.9_1,SRB,Serbia,Moravički,838085,0.065389689,2.00E+17,2.86E+18
2815,2815,SRB.10_1,SRB,Serbia,Nišavski,852196,0.761049009,2.37E+18,7.43E+17
2816,2816,SRB.11_1,SRB,Serbia,Pčinjski,7506330,0.955033727,2.62E+19,1.23E+18
2817,2817,SRB.12_1,SRB,Serbia,Pirotski,465671,0.790277398,1.34E+18,3.56E+17
2818,2818,SRB.13_1,SRB,Serbia,Podunavski,1829108,0.683638327,4.56E+18,2.11E+18
2819,2819,SRB.14_1,SRB,Serbia,Pomoravski,8617896,0.553520223,1.74E+19,1.40E+19
2820,2820,SRB.15_1,SRB,Serbia,Rasinski,8828955,0.447684791,1.44E+19,1.78E+19
2821,2821,SRB.16_1,SRB,Serbia,Raški,5558643,0.364773478,7.40E+18,1.29E+19
2822,2822,SRB.17_1,SRB,Serbia,Severno-Bački,7342821,0.999952011,2.68E+19,1.29E+15
2823,2823,SRB.18_1,SRB,Serbia,Severno-Banatski,4102069,0.197462812,2.96E+18,1.20E+19
2824,2824,SRB.19_1,SRB,Serbia,Srednje-Banatski,3794189,0.281651919,3.90E+18,9.95E+18
2825,2825,SRB.20_1,SRB,Serbia,Sremski,1478583,0.392111404,2.12E+18,3.28E+18
2826,2826,SRB.21_1,SRB,Serbia,Šumadijski,8762317,0.505123782,1.62E+19,1.58E+19
2827,2827,SRB.22_1,SRB,Serbia,Toplički,5117337,0.435792695,8.14E+18,1.05E+19
2828,2828,SRB.23_1,SRB,Serbia,Zaječarski,9840752,0.736908334,2.65E+19,9.45E+18
2829,2829,SRB.24_1,SRB,Serbia,Zapadno-Bački,7755938,0.780591093,2.21E+19,6.21E+18
2830,2830,SRB.25_1,SRB,Serbia,Zlatiborski,4048318,0.083814973,1.24E+18,1.35E+19
2831,2831,SSD.1_1,SSD,South Sudan,Central Equatoria,4261632,0.422309306,6.57E+18,8.99E+18
2832,2832,SSD.2_1,SSD,South Sudan,Eastern Equatoria,7034221,0.846294727,2.17E+19,3.95E+18
2833,2833,SSD.3_1,SSD,South Sudan,Jungoli,4759338,0.195216827,3.39E+18,1.40E+19
2834,2834,SSD.4_1,SSD,South Sudan,Lakes,6577123,0.54063349,1.30E+19,1.10E+19
2835,2835,SSD.5_1,SSD,South Sudan,North Bahr-al-Ghazal,9218611,0.011871804,3.99E+17,3.32E+19
2836,2836,SSD.6_1,SSD,South Sudan,Unity,3322396,0.063507004,7.70E+17,1.14E+19
2837,2837,SSD.7_1,SSD,South Sudan,Upper Nile,3660500,0.295937655,3.95E+18,9.41E+18
2838,2838,SSD.8_1,SSD,South Sudan,Warap,3517691,0.018484541,2.37E+17,1.26E+19
2839,2839,SSD.9_1,SSD,South Sudan,West Bahr-al-Ghazal,506467,0.65763928,1.22E+18,6.33E+17
2840,2840,SSD.10_1,SSD,South Sudan,West Equatoria,919682,0.278948906,9.36E+17,2.42E+18
2841,2841,STP.1_1,STP,São Tomé and Príncipe,Príncipe,5513955,0.837896901,1.69E+19,3.26E+18
2842,2842,STP.2_1,STP,São Tomé and Príncipe,São Tomé,9970970,0.01859575,6.77E+17,3.57E+19
2843,2843,SUR.1_1,SUR,Suriname,Brokopondo,2313315,0.436358203,3.68E+18,4.76E+18
2844,2844,SUR.2_1,SUR,Suriname,Commewijne,7460035,0.193821553,5.28E+18,2.20E+19
2845,2845,SUR.3_1,SUR,Suriname,Coronie,9086672,0.228363347,7.57E+18,2.56E+19
2846,2846,SUR.4_1,SUR,Suriname,Marowijne,5754692,0.943317954,1.98E+19,1.19E+18
2847,2847,SUR.5_1,SUR,Suriname,Nickerie,4063018,0.705683989,1.05E+19,4.36E+18
2848,2848,SUR.6_1,SUR,Suriname,Para,8546109,0.638375861,1.99E+19,1.13E+19
2849,2849,SUR.7_1,SUR,Suriname,Paramaribo,2552091,0.876789293,8.17E+18,1.15E+18
2850,2850,SUR.8_1,SUR,Suriname,Saramacca,9560922,0.217478999,7.59E+18,2.73E+19
2851,2851,SUR.9_1,SUR,Suriname,Sipaliwini,3455724,0.394747826,4.98E+18,7.63E+18
2852,2852,SUR.10_1,SUR,Suriname,Wanica,105951,0.857758978,3.32E+17,5.50E+16
2853,2853,SVK.1_1,SVK,Slovakia,Banskobystrický,7375146,0.901764336,2.43E+19,2.64E+18
2854,2854,SVK.2_1,SVK,Slovakia,Bratislavský,1411890,0.983751643,5.07E+18,8.37E+16
2855,2855,SVK.3_1,SVK,Slovakia,Košický,8968003,0.385123643,1.26E+19,2.01E+19
2856,2856,SVK.4_1,SVK,Slovakia,Nitriansky,2183393,0.776110082,6.19E+18,1.78E+18
2857,2857,SVK.5_1,SVK,Slovakia,Prešovský,1874761,0.01956912,1.34E+17,6.71E+18
2858,2858,SVK.6_1,SVK,Slovakia,Trenčiansky,6487706,0.469858797,1.11E+19,1.26E+19
2859,2859,SVK.7_1,SVK,Slovakia,Trnavský,9666571,0.843777669,2.98E+19,5.51E+18
2860,2860,SVK.8_1,SVK,Slovakia,Žilinský,4854290,0.565163177,1.00E+19,7.70E+18
2861,2861,SVN.1_1,SVN,Slovenia,Gorenjska,6604228,0.196647549,4.74E+18,1.94E+19
2862,2862,SVN.2_1,SVN,Slovenia,Goriška,5070738,0.37289462,6.90E+18,1.16E+19
2863,2863,SVN.3_1,SVN,Slovenia,Jugovzhodna Slovenija,2085435,0.487085158,3.71E+18,3.90E+18
2864,2864,SVN.4_1,SVN,Slovenia,Koroška,7272510,0.327549697,8.69E+18,1.78E+19
2865,2865,SVN.5_1,SVN,Slovenia,Notranjsko-kraška,6751744,0.489515649,1.21E+19,1.26E+19
2866,2866,SVN.6_1,SVN,Slovenia,Obalno-kraška,4978193,0.320927254,5.83E+18,1.23E+19
2867,2867,SVN.7_1,SVN,Slovenia,Osrednjeslovenska,8393694,0.59580018,1.83E+19,1.24E+19
2868,2868,SVN.8_1,SVN,Slovenia,Podravska,160930,0.43434449,2.55E+17,3.32E+17
2869,2869,SVN.9_1,SVN,Slovenia,Pomurska,2228505,0.141090626,1.15E+18,6.99E+18
2870,2870,SVN.10_1,SVN,Slovenia,Savinjska,3617799,0.026924789,3.56E+17,1.28E+19
2871,2871,SVN.11_1,SVN,Slovenia,Spodnjeposavska,6815778,0.49932833,1.24E+19,1.25E+19
2872,2872,SVN.12_1,SVN,Slovenia,Zasavska,8223747,0.696498565,2.09E+19,9.11E+18
2873,2873,SWE.1_1,SWE,Sweden,Blekinge,6862163,0.511395439,1.28E+19,1.22E+19
2874,2874,SWE.2_1,SWE,Sweden,Dalarna,283239,0.626901598,6.48E+17,3.86E+17
2875,2875,SWE.3_1,SWE,Sweden,Gävleborg,2802350,0.904873075,9.26E+18,9.73E+17
2876,2876,SWE.4_1,SWE,Sweden,Gotland,6071163,0.687728707,1.52E+19,6.92E+18
2877,2877,SWE.5_1,SWE,Sweden,Halland,9908285,0.916684979,3.32E+19,3.01E+18
2878,2878,SWE.6_1,SWE,Sweden,Jämtland,7475074,0.19453428,5.31E+18,2.20E+19
2879,2879,SWE.7_1,SWE,Sweden,Jönköping,8357570,0.966765112,2.95E+19,1.01E+18
2880,2880,SWE.8_1,SWE,Sweden,Kalmar,5568338,0.071736846,1.46E+18,1.89E+19
2881,2881,SWE.9_1,SWE,Sweden,Kronoberg,3033898,0.475134064,5.26E+18,5.81E+18
2882,2882,SWE.10_1,SWE,Sweden,Norrbotten,3950962,0.663431602,9.57E+18,4.85E+18
2883,2883,SWE.11_1,SWE,Sweden,Orebro,5589710,0.294887652,6.02E+18,1.44E+19
2884,2884,SWE.12_1,SWE,Sweden,Östergötland,9112881,0.622385229,2.07E+19,1.26E+19
2885,2885,SWE.13_1,SWE,Sweden,Skåne,6667878,0.72372469,1.76E+19,6.72E+18
2886,2886,SWE.14_1,SWE,Sweden,Södermanland,1731178,0.326864927,2.07E+18,4.25E+18
2887,2887,SWE.15_1,SWE,Sweden,Stockholm,1644338,0.80168464,4.81E+18,1.19E+18
2888,2888,SWE.16_1,SWE,Sweden,Uppsala,6258404,0.194609143,4.45E+18,1.84E+19
2889,2889,SWE.17_1,SWE,Sweden,Värmland,9162445,0.111031664,3.71E+18,2.97E+19
2890,2890,SWE.18_1,SWE,Sweden,Västerbotten,6326204,0.076420892,1.76E+18,2.13E+19
2891,2891,SWE.19_1,SWE,Sweden,Västernorrland,9180210,0.99386639,3.33E+19,2.06E+17
2892,2892,SWE.20_1,SWE,Sweden,Västmanland,4640771,0.031356766,5.31E+17,1.64E+19
2893,2893,SWE.21_1,SWE,Sweden,Västra Götaland,9893741,0.990100514,3.58E+19,3.57E+17
2894,2894,SWZ.1_1,SWZ,Swaziland,Hhohho,243895,0.285716339,2.54E+17,6.36E+17
2895,2895,SWZ.2_1,SWZ,Swaziland,Lubombo,6684446,0.737071354,1.80E+19,6.41E+18
2896,2896,SWZ.3_1,SWZ,Swaziland,Manzini,1034633,0.724523401,2.74E+18,1.04E+18
2897,2897,SWZ.4_1,SWZ,Swaziland,Shiselweni,5917882,0.815587462,1.76E+19,3.98E+18
2898,2898,SYC.1_1,SYC,Seychelles,Anse aux Pins,3791276,0.375161371,5.19E+18,8.65E+18
2899,2899,SYC.2_1,SYC,Seychelles,Anse Boileau,9017637,0.807712892,2.66E+19,6.33E+18
2900,2900,SYC.3_1,SYC,Seychelles,Anse Étoile,8113637,0.021898685,6.49E+17,2.90E+19
2901,2901,SYC.4_1,SYC,Seychelles,Anse Royale,5701693,0.326761091,6.80E+18,1.40E+19
2902,2902,SYC.5_1,SYC,Seychelles,Au Cap,7801900,0.576424165,1.64E+19,1.21E+19
2903,2903,SYC.6_1,SYC,Seychelles,Baie Lazare,8218426,0.974750538,2.92E+19,7.57E+17
2904,2904,SYC.7_1,SYC,Seychelles,Baie Sainte Anne,3634585,0.265565689,3.52E+18,9.74E+18
2905,2905,SYC.8_1,SYC,Seychelles,Beau Vallon,6316303,0.526805716,1.21E+19,1.09E+19
2906,2906,SYC.9_1,SYC,Seychelles,Bel Air,3272770,0.358327379,4.28E+18,7.67E+18
2907,2907,SYC.10_1,SYC,Seychelles,Belombre,9226247,0.752431211,2.53E+19,8.34E+18
2908,2908,SYC.11_1,SYC,Seychelles,Cascade,9489521,0.77098919,2.67E+19,7.93E+18
2909,2909,SYC.12_1,SYC,Seychelles,English River,8439668,0.925606775,2.85E+19,2.29E+18
2910,2910,SYC.13_1,SYC,Seychelles,Glacis,4042019,0.076810533,1.13E+18,1.36E+19
2911,2911,SYC.14_1,SYC,Seychelles,Grand' Anse,618755,0.901024299,2.03E+18,2.24E+17
2912,2912,SYC.15_1,SYC,Seychelles,Grand'Anse Praslin,1300415,0.449964452,2.14E+18,2.61E+18
2913,2913,SYC.16_1,SYC,Seychelles,La Digue and Inner Islands,1153029,0.305253931,1.28E+18,2.92E+18
2914,2914,SYC.17_1,SYC,Seychelles,Les Mamelles,3896315,0.26549625,3.78E+18,1.04E+19
2915,2915,SYC.18_1,SYC,Seychelles,Mont Buxton,1754502,0.622954317,3.99E+18,2.41E+18
2916,2916,SYC.19_1,SYC,Seychelles,Mont Fleuri,7762317,0.266892661,7.56E+18,2.08E+19
2917,2917,SYC.20_1,SYC,Seychelles,Outer Islands,4669044,0.214516253,3.66E+18,1.34E+19
2918,2918,SYC.21_1,SYC,Seychelles,Plaisance,718189,0.697101653,1.83E+18,7.94E+17
2919,2919,SYC.22_1,SYC,Seychelles,Pointe La Rue,3273798,0.86951084,1.04E+19,1.56E+18
2920,2920,SYC.23_1,SYC,Seychelles,Port Glaud,6301283,0.919215249,2.11E+19,1.86E+18
2921,2921,SYC.24_1,SYC,Seychelles,Roche Caïman,194059,0.57434201,4.07E+17,3.02E+17
2922,2922,SYC.25_1,SYC,Seychelles,Saint Louis,1593130,0.029273707,1.70E+17,5.64E+18
2923,2923,SYC.26_1,SYC,Seychelles,Takamaka,9318568,0.584009687,1.99E+19,1.41E+19
2924,2924,SYR.1_1,SYR,Syria,Al Ḥasakah,9334969,0.948052512,3.23E+19,1.77E+18
2925,2925,SYR.2_1,SYR,Syria,Aleppo,4641819,0.379308306,6.43E+18,1.05E+19
2926,2926,SYR.3_1,SYR,Syria,Ar Raqqah,9867954,0.000481747,1.74E+16,3.60E+19
2927,2927,SYR.4_1,SYR,Syria,As Suwayda',7426967,0.585493468,1.59E+19,1.12E+19
2928,2928,SYR.5_1,SYR,Syria,Damascus,2908797,0.652545702,6.93E+18,3.69E+18
2929,2929,SYR.6_1,SYR,Syria,Dar`a,9194052,0.253797575,8.52E+18,2.50E+19
2930,2930,SYR.7_1,SYR,Syria,Dayr Az Zawr,8048001,0.666731359,1.96E+19,9.79E+18
2931,2931,SYR.8_1,SYR,Syria,Hamah,7492210,0.095859222,2.62E+18,2.47E+19
2932,2932,SYR.9_1,SYR,Syria,Hims,6027685,0.385142762,8.47E+18,1.35E+19
2933,2933,SYR.10_1,SYR,Syria,Idlib,8340655,0.439374754,1.34E+19,1.71E+19
2934,2934,SYR.11_1,SYR,Syria,Lattakia,7886856,0.825496202,2.38E+19,5.02E+18
2935,2935,SYR.12_1,SYR,Syria,Quneitra,9837730,0.75272788,2.70E+19,8.88E+18
2936,2936,SYR.13_1,SYR,Syria,Rif Dimashq,7451376,0.568606402,1.55E+19,1.17E+19
2937,2937,SYR.14_1,SYR,Syria,Tartus,6216310,0.427395048,9.70E+18,1.30E+19
2938,2938,TCA.1_1,TCA,Turks and Caicos Islands,Grand Turk,1624070,0.401736311,2.38E+18,3.55E+18
2939,2939,TCA.2_1,TCA,Turks and Caicos Islands,Middle Caicos,3184742,0.392893216,4.57E+18,7.06E+18
2940,2940,TCA.3_1,TCA,Turks and Caicos Islands,North Caicos,631424,0.504320269,1.16E+18,1.14E+18
2941,2941,TCA.4_1,TCA,Turks and Caicos Islands,Providenciales and West Caicos,6857429,0.331138688,8.29E+18,1.67E+19
2942,2942,TCA.5_1,TCA,Turks and Caicos Islands,Salt Cay,133409,0.173779583,8.46E+16,4.02E+17
2943,2943,TCA.6_1,TCA,Turks and Caicos Islands,South Caicos and East Caicos,8784320,0.132430862,4.25E+18,2.78E+19
2944,2944,TCD.1_1,TCD,Chad,Barh el Ghazel,753287,0.182561895,5.02E+17,2.25E+18
2945,2945,TCD.2_1,TCD,Chad,Batha,5581592,0.223152565,4.55E+18,1.58E+19
2946,2946,TCD.3_1,TCD,Chad,Borkou,1192875,0.348944164,1.52E+18,2.83E+18
2947,2947,TCD.4_1,TCD,Chad,Chari-Baguirmi,5659828,0.389952878,8.06E+18,1.26E+19
2948,2948,TCD.5_1,TCD,Chad,Ennedi Est,655781,0.25199559,6.03E+17,1.79E+18
2949,2949,TCD.6_1,TCD,Chad,Ennedi Ouest,6920015,0.297104925,7.50E+18,1.78E+19
2950,2950,TCD.7_1,TCD,Chad,Guéra,5294075,0.046662403,9.02E+17,1.84E+19
2951,2951,TCD.8_1,TCD,Chad,Hadjer-Lamis,3445765,0.975476028,1.23E+19,3.08E+17
2952,2952,TCD.9_1,TCD,Chad,Kanem,9946446,0.671849465,2.44E+19,1.19E+19
2953,2953,TCD.10_1,TCD,Chad,Lac,2358067,0.761581073,6.55E+18,2.05E+18
2954,2954,TCD.11_1,TCD,Chad,Logone Occidental,8752894,0.802398138,2.56E+19,6.31E+18
2955,2955,TCD.12_1,TCD,Chad,Logone Oriental,9024946,0.957398416,3.15E+19,1.40E+18
2956,2956,TCD.13_1,TCD,Chad,Mandoul,9775560,0.359203285,1.28E+19,2.29E+19
2957,2957,TCD.14_1,TCD,Chad,Mayo-Kebbi Est,9830850,0.051276557,1.84E+18,3.40E+19
2958,2958,TCD.15_1,TCD,Chad,Mayo-Kebbi Ouest,5099101,0.1888864,3.52E+18,1.51E+19
2959,2959,TCD.16_1,TCD,Chad,Moyen-Chari,6321756,0.78706824,1.82E+19,4.91E+18
2960,2960,TCD.17_1,TCD,Chad,Ouaddaï,1355889,0.716443661,3.55E+18,1.40E+18
2961,2961,TCD.18_1,TCD,Chad,Salamat,9781055,0.196871078,7.03E+18,2.87E+19
2962,2962,TCD.19_1,TCD,Chad,Sila,8972650,0.543556507,1.78E+19,1.49E+19
2963,2963,TCD.20_1,TCD,Chad,Tandjilé,2784714,0.023492751,2.39E+17,9.93E+18
2964,2964,TCD.21_1,TCD,Chad,Tibesti,7281542,0.069679723,1.85E+18,2.47E+19
2965,2965,TCD.22_1,TCD,Chad,Ville de N'Djamena,8739173,0.119398953,3.81E+18,2.81E+19
2966,2966,TCD.23_1,TCD,Chad,Wadi Fira,78231,0.765417119,2.19E+17,6.70E+16
2967,2967,TGO.1_1,TGO,Togo,Centre,2005232,0.126356001,9.25E+17,6.39E+18
2968,2968,TGO.2_1,TGO,Togo,Kara,4988863,0.179178897,3.26E+18,1.49E+19
2969,2969,TGO.3_1,TGO,Togo,Maritime,5820919,0.00385307,8.19E+16,2.12E+19
2970,2970,TGO.4_1,TGO,Togo,Plateaux,819586,0.814864649,2.44E+18,5.54E+17
2971,2971,TGO.5_1,TGO,Togo,Savanes,3023294,0.029788073,3.29E+17,1.07E+19
2972,2972,THA.1_1,THA,Thailand,Amnat Charoen,4282678,0.373938931,5.85E+18,9.79E+18
2973,2973,THA.2_1,THA,Thailand,Ang Thong,873099,0.075836838,2.42E+17,2.95E+18
2974,2974,THA.3_1,THA,Thailand,Bangkok Metropolis,641690,0.156258325,3.66E+17,1.98E+18
2975,2975,THA.4_1,THA,Thailand,Bueng Kan,9878548,0.895870001,3.23E+19,3.75E+18
2976,2976,THA.5_1,THA,Thailand,Buri Ram,7787864,0.017580867,5.00E+17,2.79E+19
2977,2977,THA.6_1,THA,Thailand,Chachoengsao,6548251,0.467596643,1.12E+19,1.27E+19
2978,2978,THA.7_1,THA,Thailand,Chai Nat,1847449,0.827141094,5.58E+18,1.17E+18
2979,2979,THA.8_1,THA,Thailand,Chaiyaphum,7658517,0.603229333,1.69E+19,1.11E+19
2980,2980,THA.9_1,THA,Thailand,Chanthaburi,579246,0.168503291,3.56E+17,1.76E+18
2981,2981,THA.10_1,THA,Thailand,Chiang Mai,3936958,0.258596333,3.72E+18,1.07E+19
2982,2982,THA.11_1,THA,Thailand,Chiang Rai,9119333,0.505283154,1.68E+19,1.65E+19
2983,2983,THA.12_1,THA,Thailand,Chon Buri,1955097,0.49392119,3.52E+18,3.61E+18
2984,2984,THA.13_1,THA,Thailand,Chumphon,6125113,0.705797411,1.58E+19,6.58E+18
2985,2985,THA.14_1,THA,Thailand,Kalasin,5013093,0.024745047,4.53E+17,1.78E+19
2986,2986,THA.15_1,THA,Thailand,Kamphaeng Phet,8437817,0.467508729,1.44E+19,1.64E+19
2987,2987,THA.16_1,THA,Thailand,Kanchanaburi,154567,0.038022488,2.15E+16,5.43E+17
2988,2988,THA.17_1,THA,Thailand,Khon Kaen,4308106,0.698800724,1.10E+19,4.74E+18
2989,2989,THA.18_1,THA,Thailand,Krabi,3064064,0.815640034,9.12E+18,2.06E+18
2990,2990,THA.19_1,THA,Thailand,Lampang,6135561,0.416710216,9.33E+18,1.31E+19
2991,2991,THA.20_1,THA,Thailand,Lamphun,8287822,0.654617649,1.98E+19,1.04E+19
2992,2992,THA.21_1,THA,Thailand,Loei,6293918,0.658006373,1.51E+19,7.86E+18
2993,2993,THA.22_1,THA,Thailand,Lop Buri,4139761,0.684161049,1.03E+19,4.77E+18
2994,2994,THA.23_1,THA,Thailand,Mae Hong Son,122788,0.355246979,1.59E+17,2.89E+17
2995,2995,THA.24_1,THA,Thailand,Maha Sarakham,4692363,0.082945481,1.42E+18,1.57E+19
2996,2996,THA.25_1,THA,Thailand,Mukdahan,9650509,0.148716871,5.24E+18,3.00E+19
2997,2997,THA.26_1,THA,Thailand,Nakhon Nayok,6452321,0.473301443,1.11E+19,1.24E+19
2998,2998,THA.27_1,THA,Thailand,Nakhon Pathom,2577559,0.601584348,5.66E+18,3.75E+18
2999,2999,THA.28_1,THA,Thailand,Nakhon Phanom,5520888,0.222342237,4.48E+18,1.57E+19
3000,3000,THA.29_1,THA,Thailand,Nakhon Ratchasima,4787262,0.135106609,2.36E+18,1.51E+19
3001,3001,THA.30_1,THA,Thailand,Nakhon Sawan,4194347,0.31139949,4.77E+18,1.05E+19
3002,3002,THA.31_1,THA,Thailand,Nakhon Si Thammarat,3537803,0.023760985,3.07E+17,1.26E+19
3003,3003,THA.32_1,THA,Thailand,Nan,191146,0.872938989,6.09E+17,8.86E+16
3004,3004,THA.33_1,THA,Thailand,Narathiwat,2554448,0.646867094,6.03E+18,3.29E+18
3005,3005,THA.34_1,THA,Thailand,Nong Bua Lam Phu,6965053,0.86262309,2.19E+19,3.49E+18
3006,3006,THA.35_1,THA,Thailand,Nong Khai,265274,0.95884404,9.28E+17,3.98E+16
3007,3007,THA.36_1,THA,Thailand,Nonthaburi,4922436,0.798306686,1.43E+19,3.62E+18
3008,3008,THA.37_1,THA,Thailand,Pathum Thani,2152979,0.551818493,4.34E+18,3.52E+18
3009,3009,THA.38_1,THA,Thailand,Pattani,3132467,0.558943659,6.39E+18,5.04E+18
3010,3010,THA.39_1,THA,Thailand,Phangnga,9640136,0.560068858,1.97E+19,1.55E+19
3011,3011,THA.40_1,THA,Thailand,Phatthalung,2989100,0.308885761,3.37E+18,7.54E+18
3012,3012,THA.41_1,THA,Thailand,Phayao,5318679,0.343042258,6.66E+18,1.28E+19
